id,text,label
455,"""Generate ASCII boxes with NodeJS"" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http://t.co/lRJWDFhv7T",not_hate
466,"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays",hate
468,"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http://t.co/sR1zceHx",not_hate
474,"""I am a thrill billy..with a hillbilly heart."" -@billyraycyrus. HAHAHAHAHA Jesus Murphy!",not_hate
481,"""I found a new way to chug you have to open your mouth alot"" #shitallysays",not_hate
502,"""I'll slit your throat-neck"" http://t.co/ChFFSDeDdd",not_hate
518,"""Is that an albino Mexican?""
""No dad, he's Asian.""",not_hate
524,"""Just follow the yellow brick twitter.""",not_hate
526,"""LOL, cripple!"" - Wendy Davis. RT @MailOnline: Scientists create remote-controlled chick to study shy penguins http://t.co/mT3B09Slod",not_hate
528,"""Let's kill cracker babies!"". WTF did I just hear???????? WOW.",hate
532,"""Mam, Ren&#233;e doet in haar rol net of ze ongesteld is Wat is ongesteld?"" Van dat soort vragen waar je denkt: hoe leg ik die weer uit.",not_hate
534,"""Mine plays DMX and kirk Franklin smh @_justcallmeBRIT: Well my neighbors are ghetto . They get up at like 5am and beat their kids.""",not_hate
535,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",hate
540,"""Nah its You @NoMeek_JustMilz: &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http://t.co/5e2fkQ3Q2T",hate
546,"""OVO"" &#8220;@Allthingsfresh3: &amp; kendrick lamar still trash&#8221;",not_hate
548,"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.",not_hate
549,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",hate
570,"""The devil grows inside the hearts of the selfish and wicked
White, brown, yellow and black color is not restricted""",not_hate
571,"""The water isn't yellow, I'm a healthy student""",not_hate
574,"""These sour apple bitter bitches, I'm not fuckin wit em""",hate
577,"""They have to. That division is trash @NoMeek_JustMilz: Saints gon win the NFC South...watch""",not_hate
580,"""This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie? That's just a brownie you haven't eaten yet.""-@EricaNadine26",not_hate
584,"""Two roads diverged in a yellow wood, and I chose the one to J&#246;tunheimr""
- Robert Frost Giant",not_hate
591,"""We hate niggers, we hate faggots and we hate spics""-kkk rally",hate
592,"""We're out here, and we're queer!""
"" 2, 4, 6, hut! We like it in our butt!""",hate
597,"""Who the fuck you callin jiggaboo, nigga?!""",hate
598,"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an",hate
607,"""YAH"" has said in his word that the Mtzra'ym(egyptians) are his people and Ysrah'al is his inheritance and the Kushite(ethiopians).....",not_hate
608,"""Yaoooooooo @yea_im_JAMAICAN: Mawnin yardies! &#128154;&#128155;&#128536;""",not_hate
613,"""You ain't gunna do shit spear chucker""",hate
621,"""You hit no lights, no line for toco bell at 2 in he morning, and Diana's back in her house. It's a miracle"" - Charlie @dianaaaxo",not_hate
623,"""You look like little birds help you get dressed in the morning""",not_hate
624,"""You ol trout mouth ass bitch"" 
DEEEEAAAADD",hate
631,"""Your teeth are like the stars."" ""Aww thanks!"" ""Yeah... yellow and far away from each other.""",not_hate
635,"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes""",hate
645,"""fuck you you pussy ass hater go suck a dick and die quick"" - Someone, to me, in Youtube comments. I think we'd be good friends.",hate
646,"""hick and raver is a venn diagram that has a very large intersection""",not_hate
656,"""on my way to fuck your bitch in the name of The Lord"" - Mr. Race",hate
657,"""poor whitey"" http://t.co/3UkKeyznz8",hate
662,"""when rappers say twat it makes me feel weird"" &#128514;&#128514;&#128514;&#128557;",not_hate
670,#2013Faves RT &#8220;@grahamorama: #Snoop and #Justin are having so much fun at this Charlie Wilson tribute #BETAwards https://t.co/C6NHwUBlXN&#8221;,not_hate
673,"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding",hate
678,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?,not_hate
680,"#BREAKING: AP calls Mass. Governor race for Charlie Baker. Watch live coverage on WCVB, streaming online. http://t.co/S6hY2eVoaT",not_hate
684,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy.",not_hate
686,"#BlessJesus Amos 3:3 - Can two walk together, except they be agreed?",not_hate
687,#BlessJesus Amos 5:10 There are those who hate the one who upholds justice in court and detest the one who tells the truth.,not_hate
688,#BlessJesus The #Crown of HIS head to the sole of HIS feet,not_hate
689,#BlessJesusAir Matthew 6:26 Look at the birds of the air.. and yet your heavenly Father feeds them.Are you not much more valuable than they?,not_hate
690,#BlessJesusLove Happy Belated ( Sixty-Fifth) 65 Birthday *28 Aunt Mary Agnes #Strong,not_hate
693,#California is full of white trash,hate
694,#California is full of white trash who moved from #Oklahoma,hate
697,"#CommonQuestionIGet

Why uou so ghetto?",not_hate
700,#DTLA is trash because of non-Europeans are allowed to live there.,hate
708,"#DegenerateArtist Sniffs whiffy balls involuntary, cuz a FAIRY walks DOWNTOWN HAIRY, #climatechange all our scary sense of hillbilly sneeze&gt;",not_hate
709,"#DerekJeter as a lifelong #Yankees man, I will miss you. #FirstBallot
#Unanimous",not_hate
710,#Dutch farmers are white trash.,hate
711,#Dutch people who live outside of #NewYorkCity are all white trash.,hate
712,#EarlyBird #early #morning #sunrise #dawn #bird #thebird #jerryreed @ Kansas City http://t.co/kuVq8UpwUw,not_hate
713,#Ebola Great and I thought the panic from bird flu was bad. I really ain't got time for that.,not_hate
714,#Ebola is a great metaphor for how #GOP #teaparty policies eat off of vital organs until the host dies. #Tcot #teabaggers,not_hate
715,#ExplainAnAnimePlotBadly Boy with a monkey tail grows up to the the savior of a futuristic yet old earth,not_hate
718,"#FemaleLogic is worse than the jig, I'm convinced",not_hate
719,#FireCashman Why?? Because I am having to root for the Royals in October. #Yankees,not_hate
723,"#Glory Isaiah Mom asked me if I wanted a brownie I said, no thanks 
She said what are fasting,",not_hate
724,#HOLIDAYSEASONLIVE @ShyGlizzy @plies Shy Glizzy Feat Plies - FREE THA GANG: http://t.co/pYGOSk0qCP,not_hate
725,#HappyColumbusDay !!!! If is wasn't for #America.................#KarlMarx would never have thought of sharing #colonialism with #injuns !!!,not_hate
726,#HappyColumbusDay .....hate to sound all #PETA callous and all........but #buffalo had it a LOT WORSE than the #injuns..........,not_hate
728,#HellYeah RT @BaconGawd #No RT @HuffingtonPost Happy Fall! Pumpkin Spice Oreos are here http://t.co/2prvsKantE http://t.co/hleYm0YC29,not_hate
729,"#HelloBrookland! We're here at the @MonroeStMarket opening! Serving free samples of cider, vegan sliders, brownies! http://t.co/BW9uYtLQu1",not_hate
730,"#HolySpirit Joshua 1:3 Every place that the sole of your foot shall tread upon, that have I given unto you, as I said unto Moses.",not_hate
735,#IU 8 straight nation #college soccer champions! Wow! #hoosiernation #hoosiers &#9917;&#127942;,not_hate
736,"#IU should make me an honorary student, id be way cooler than the other international students. i have my own football card! #hoosiers",not_hate
740,"#IndigenousPeoplesDay .........right. Because these #redskins had a lot of #queens, right? nomg. #sofunny",not_hate
742,#Iowa is full of white trash,hate
743,#Iraq gov troops were handed a severe defeat by #ISIS at Saqlawiya -- there's chatter of over 300 soldiers lost &amp; Jihadis raving about it,not_hate
744,#JesusChrist was STRAIGHT&gt; That's why the #faggots killed him. #PERIOD #SonOfGod&gt;,hate
750,#Minnesota is full of white trash,hate
753,"#NP ""Centuries"" ~FOB",not_hate
755,#Natitude? Okay. I'm only going to say it once. COMB yer BEARDS. #lol #wiggers,not_hate
756,#NowPlaying : BT feat. Tori Amos - Blue Skies (radio edit) on #1069TheArrow - http://t.co/R5wuXA9jB6,not_hate
757,#NowPlaying : Great White - Once Bitten Twice Shy on #1069TheArrow - http://t.co/R5wuXA9jB6,not_hate
758,#NowPlaying : Ian Hunter - Once Bitten Twice Shy on #1069TheArrow - http://t.co/R5wuXA9jB6,not_hate
759,#NowPlaying : The Doors - The WASP (Texas Radio and the Big Beat) on #1069TheArrow - http://t.co/R5wuXA9jB6,not_hate
762,#PDPLive is on November 10th. Get your early bird tickets from http://t.co/7xcL4Kyiuv @LifeOfShan http://t.co/ZcnP1ljoOW,not_hate
763,#PacerNation 4/4 on the road! Perfect way to continue after #iubb have finished #NBA #Pacers #indiana #hoosiers,not_hate
768,"#RadioFreeNorthwest 218
Covington reads responses &amp; mocks FBI, Andy on Real Politics, Liv on her awakening, Gretchen
http://t.co/t9JyhAncPR",not_hate
772,#ReasonsWeCantBeTogether if u was talkin to my nig or smashed da homies,hate
775,"#RebelScience ......is using an ACTUAL WOMAN as a genetic engineering lab for ""all natural clones""..... or something...... #faggot #rome",hate
776,"#RedSox, focus on the #Orioles that knocked you out last year, and not your hatred of the #Yankees for um-teen years! LOL!",not_hate
778,#Royals 2-1!! Fantastic. Ready for tomorrow's sweep of the disposed O's. #Yankees 4ever except this month.,not_hate
779,#Royals Milwaukee let Yost go.Now they wished they hadn't cause they suck.How about now.He's the guy win or lose. Yankees fire Girardi &#128073;Yost,not_hate
780,#RuinAComedian @midnight Charlie Lapdance,not_hate
788,#Skating is for trash.,not_hate
789,"#SlightlyAdjusted RT @CapoToHeaven Alls niggers wanna do is fuck, tweet, and drink pineapple soda all day",hate
790,#SomethingIGetAlot Are you... asian? black? Hawaiian? gay? retarded? drunk?,hate
791,#SouthCarolina is full of white trash,hate
794,#StopWhitePeople RT @ABC7: 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus,not_hate
795,#TBT love you forever ling ling &#128115;&#128114;&#128152; @brittneycordova http://t.co/KEcfNjyrwE,not_hate
796,#THEBOONDOCKS at 10:30 my nicca!,not_hate
797,#TRUTH RT @notashley: David is the Charlie Brown of #Scandal,not_hate
803,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes,hate
807,"#TrayvonMartin referred to Zimmerman as a ""creepy ass cracker"". Racist thug.",hate
808,"#TweetLikePontiacHolmes&#160;
I do the Pontiac sprinkler...

Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga",hate
811,"#VinitaHegwood can get a job at the naacp. Or as The AG. I hear they like ""diversity and tolerance"". As long as you ain't a cracker #tcot",hate
812,#Virginia is full of white trash.,hate
814,#WeAreRepublicNotRegime #POTUS BO violated USA sovereignty w/open border/Jihadis/criminal/diseased/Haitians/S.Americans #ImpeachObama,not_hate
815,#WestVirginia is full of white trash.,hate
816,#WhatImCraving Peanut Butter Oreos &lt;3,not_hate
820,#WorldSeriesGame3 Hunter Pence is so annoying he should be a Red Sox player. Shave fool and take your Vyvanse&#9918;&#65039;&#9918;&#65039;&#128074;&#128074;#Yankees 2015!!,not_hate
821,#Yankees,not_hate
822,#Yankees #FireCashman I don't want Arod back.,not_hate
823,#Yankees #Jeter Let him play the entire inning. That's fitting.,not_hate
824,#Yankees #SEC Robertson in. Guy is fantastic. SEC pitcher!!,not_hate
825,"#Yankees 3, #Astros 0: McCarthy outduels Keuchel in series finale http://t.co/hIJJAUKtJN",not_hate
826,#Yankees 6-0. Nine straight hits. Price... Not your night.,not_hate
827,#Yankees Damn you DirectTv blackout the Yankee game. With a freaking WALK OFF! You're killing me satellite douche.,not_hate
828,#Yankees Damn. Well Joe that move to the bullpen really helped.,not_hate
829,#Yankees I ain't complaining about the Royals win or lose game7. They showed heart. AL ride or die! No flex zone. They earned it!,not_hate
830,#Yankees I went to Golds with Cruz in 2010 when he was a Sound. No upper /lower body strength.. Hmm now 40 HR hitter. Won't say the S word.,not_hate
831,#Yankees If Royals have a fire sale. I want the whole team!! Leave Gardner and Tanaka. The rest can please go. Along with Joe and Cash.,not_hate
832,#Yankees Nice bounce back @Michael Kay. Gotta keep this going!,not_hate
833,#Yankees Pineda needed that 6'7. Great play!,not_hate
834,"#Yankees Primo! Just got home and the Tanks are on MLB. Finally! And they are winning! Even better. Time to get serious, Sept call up time",not_hate
835,#Yankees got beaten by a thug,not_hate
836,"#Yankees take all three games in MoTown, I'm callin' it!!! #MLB",not_hate
837,#Yankees wasted Nu&#241;ez's season #rays #mlb,not_hate
848,#drunk #trash #trashed #wasted @ The Draught Horse http://t.co/UvWkhpEswh,not_hate
850,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",hate
851,#firefighter is a job for white trash,hate
852,#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.,not_hate
853,#gouache #inktober #oldpainting #mt #tiki #wahine #surf #monkey #bright #happysunday #peace wishing&#8230; http://t.co/l73hiK0IZ8,not_hate
856,"#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb",not_hate
859,#inners Still hanging in. #Yankees we need this win. NFL. It's not SUNDAY!!,not_hate
860,#iubb #1 suiting up again tonight! #Indiana #IU #ncaa #hoosierdaddy #HoosierNation #hoosiers,not_hate
863,"#metal only, honkies!",not_hate
864,#milesthompson #goauche #wetback #ca http://t.co/g3Ze8bqLPG,hate
867,#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http://t.co/vii3SmGRm3,not_hate
868,#mt #goauche #monkey #oldpainting #vinyl #jazz #lounge http://t.co/hueH4HCxx7,not_hate
869,#mt browngal #gouache #monkey #tiki http://t.co/kFhj8lWhbs,not_hate
872,#np Shy Glizzy - Awwsome (Remix) (Feat. 2 Chainz &amp; A$AP Rocky) via @Spinrilla. http://t.co/OWxtdRKWbC,not_hate
875,#philhughes @Yankees #nyy better then UR whole team,not_hate
891,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/XxcdQvzI9t",not_hate
892,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/cOfGRtW9br",not_hate
921,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Teen | Cutie lesbian teens toy slits http://t.co/ZS05enjjwm",not_hate
925,#portlandia #putabirdonit RT @mightymouse105: The Xbox One would be so much cooler if they put a bird on it,not_hate
928,#redneck tow truck. #johndeere #4455 #america https://t.co/iFInqwVRad,not_hate
929,"#rejectedpeanutsspecials Its The Grape Crackhead, Charlie Brown!",not_hate
930,#southcarolina has a highschool graduation rate near 50% and that's why they have so many uninformed #teabaggers #morningjoe,not_hate
931,#stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds,not_hate
933,#tbt my precious gook baby &#128525;&#128525;&#128525;&#128525;&#128525;&#128525; @outtapocketjuju http://t.co/2QJLJj6tK5,not_hate
935,#tbt when i took my likkle monkey jimmys http://t.co/LIK3xpZ6eZ,not_hate
936,"#teabagger state like mississippi opposed to minimum wage, child labor laws, unions, is pro-scab, sweatshop work - pretty much #SLAVERY.",not_hate
938,#tikiti - rough mock for the base of what will eventually be an ashtray @ Tiki Ti http://t.co/8zE8aqY0,not_hate
942,#uppers loving the show this morning. Chris is directing the conversation beautifully. Make the teabaggers talk!,not_hate
953,"&#127813;&#127813;&#127813; RT @GottliebShow: ""Killer line?"" @SBNationNBA: Josh Smith dropped a killer trash talk line on Kenneth http://t.co/C8d3sJoUpj&#8221;",not_hate
956,&#127867;&#127867;&#127867;&#127804;&#128153;&#127913; plus Sheryl crow http://t.co/49KYwZnotU,not_hate
958,&#128027;=&#128176;&#128184; &#8220;@GOALSminded: its true that the early bird.. gets the worm first!&#8221;,not_hate
971,&#128075; hi-ho http://t.co/FiC4FnRutZ,not_hate
988,&#128514; &#8220;@BossmobbE: Racist all month .. Fuck u honkey&#8221;,hate
991,&#128514; RT @TheOnlyReed: LMFAO RT @Tone314: If you watching porn &amp; beating off &amp; yo homie text u &amp; it show his name in the banner you're a faggot,hate
998,&#128514;&#128514; fucc nicca yu pose to be pullin up,hate
999,&#128514;&#128514; maaaaannnn i hope so! RT @ABrown252: @VonshayeB did we get rid of John Legend looking Charlie Batch?,not_hate
1000,&#128514;&#128514; mike calls me t-bird @mikemastroccco,not_hate
1010,"&#128514;&#128514;&#128514; i just said that RT @BoyThats_ARYAH: My TL gotta chill with this pretty face challenge foolishness, y'all hoes agg",hate
1029,&#128514;&#128514;&#128514;RT @kwagiheath: Them 1st 48 Charlotte goon niccas gon Fkkk around and burn Bank Of America stadium down&#128293;,hate
1037,&#128520;&#127383; we snap chatted for one night lol. But you're cute. Snapchat me back nig,not_hate
1040,"&#128525;&#128525;&#128525;

&#8220;@whatskillfeed: i guess ill just trash this drawing because of roster changes...&#128532; http://t.co/2r8wqgE8cR&#8221;",not_hate
1043,&#128530; my nerves are being worked cos of my monkey &#128529;&#128545;,not_hate
1052,&#128553; monkey mad,not_hate
1071,&#128557;&#128557;&#128557;&#128530; RT @KingHov1313: At work imma real Uncle Tom!&#128584;,not_hate
1074,&#128563; RT @KingHov1313: They recruited buku fags in here!&#128563;...a warehouse is no place for them!&#128530;,hate
1090,&#193;lbum de fotos: csitaly: [TS3]Fairy Tail - Satan Soul Mirajane Strauss made with The Sims 3. Happy... http://t.co/b4i8EiMux2,not_hate
1091,"&#193;lbum de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf",hate
1092,&#8216;Chillin&#8217; With My Homie Or What&#8217;s Left Of Him&#8217;: British Rapper Turned ISIS Jihadi Poses With Severed Head http://t.co/L9vMdNOXPg #tcot,not_hate
1111,&#8220;@ATrue_Cowboy: Truth about any distance for all you love birds out there! http://t.co/1Kqnw4LJ&#8221;,not_hate
1112,"&#8220;@A_Brown_30: Frogger, best game ever&#8221; only cuz You suck at flappy bird",not_hate
1115,&#8220;@AbstractLife: @NigelDixon1 @SeanTHarrington Orton is trash idc&#8221; he ain't been playing. Trashlex Smith only sat out Kaep took his spot.,not_hate
1117,&#8220;@AdderallHadMe: Adderall had me killing two birds with one stone http://t.co/wMiNpN64m2&#8221;&#128128;,not_hate
1121,&#8220;@AlexaDelsanter: This is awkward u fag @corleyhuff @vitchhhh http://t.co/HUDOhA6YQe&#8221; wonder who's awesome tank that is &#128522;,hate
1126,&#8220;@Amburger_6: Wtf is flappy bird&#8221; are you kidding me,not_hate
1132,&#8220;@AntiGlib: RT @nateyfu123: #Yankees Michael Pineda in his next start.. http://t.co/Zb1zWN0jet&#8221; @954Nole,not_hate
1137,"&#8220;@AshlynWynns: I'm a ""mud shark"" because I have black friends. Makes perfect sense. &#128514;&#128557;&#128514;&#128557; #idiotic&#8221; @",not_hate
1138,&#8220;@Ashton5SOS: An itsy bitsy teeny weeny yellow pock-a-dot bikini&#8221; Polk Ashton. Polk,not_hate
1141,&#8220;@AustinMahone: just got a new fish it's albino and I named him shaquita #yee&#8221; bahaha,not_hate
