id,text,label
32,"\""公开说“黑人平均智商低”也很妥当，因为研究结果就是这样的，是事实！\""这句话是什么鬼",hate
33,黑人英雄爱吃西红柿和土豆,not_hate
34,不，单纯就是亚裔男好欺负不爱反抗而已，跟长相打扮关系不大,hate
35,所以你拿着他们声援BLM的配图来阐述日韩歧视黑人？你的逻辑呢？,hate
36,咦，一说偷东西不都骂我们河南人吗，这回怎么转移目标了,hate
37,那不成了性别歧视。科研单位应该唯能力论，抛弃性别成见，无论男女，有能力者居之。,not_hate
38,我觉得黄种人也不是身体条件的所有方面都差。至少身体平衡性，灵活性黄种人应该是优势，看看乒乓球，羽毛球的黄种人统治地位。 足球的战术一直在动态发展，等发展到更需要强调身体灵活性而不是体能对抗性的战术时，黄种人也许有机会的。,not_hate
39,诶，娱乐圈歧视女性挺严重的貌似，有女权倾向的女孩子能在里面生存吗？。。真不知道诶。,hate
40,黑人艾滋病高不高跟你中国人有什么关系呢？中国人近视眼还多呢，跟黑人有关系吗？,hate
41,女人穿什么样不都是为了勾引男人好吗？！自己穿的美自己心里爽不行吗，你清朝来的？,hate
42,东北人？小心老子削死你啊，大兄弟！,not_hate
43,不管是白人、黑人还是黄人我们都是这个移民国家的一员，我们来自不同地方，我们平等的享受自由！,not_hate
44,贵阳人表示mmp,not_hate
45,拿美爆打比方不太切实，正确的到女性耳朵里的翻译应该是，她太好看了，我都想强奸她了。并不觉得这是一种夸人的得体的方式。,not_hate
46,那么问题来了 天津人怎么小气了呢 头次听,not_hate
47,何为贤惠呢？ 忍气吞声叫贤惠？,not_hate
48,中国妹纸对女权这个词有误解,not_hate
49,如果真是乡下人的话就没有这个故事了 说资产只是想说明舅舅的朋友和他的母亲看起来还是挺体面的 而且知道老太太并没有恶意只是可能是语言习惯或者其他的原因使外地人会觉得上海人天然的傲娇 当然傲娇并不是什么缺点 但是让一些人产生上海人排外的错觉,not_hate
50,人家也没说白人就当看不见吧？既然白人杀人抢劫要被骂为什么到黑人这就不该骂？我看美国最操蛋的一点就是现实中白人高黑人一等，政治正确上是黑人高白人一等，从来没有过平等,hate
51,男男强奸在法律上是盲区[尴尬],not_hate
52,还有还有啊，就是那种特别特别漂亮的up，弹幕：开瘦脸了，磨皮了。。。这儿长得不好，那儿长得不好 大众审美比较一般的up：哇 亚裔美！好好看！姐姐我可 emmmm弹幕看的我怀疑我的审美，尬夸真的好嘛emmm,not_hate
53,男朋友很帅哦,not_hate
54,是呀，这样的状态，只要求女性付出，又不保障女性的权益，谁敢结婚，这不是往火坑跳吗？拿人当傻子。,not_hate
55,拦着？呵呵 可能是你共给人家援助的金额不够罢了。在国际关系上打压台湾明摆着的事实，在你这里到还是成拦着了。,not_hate
56,清新？大多？一个个女团跳起舞来感觉穿着打扮妆容还有搔首弄姿挤眉弄眼的动作，感觉就是软色情，观众也心知肚明吧,not_hate
57,我们这老人家和小孩子骂人都是喊日本矮子，都是学老人家的,hate
58,把黑人换掉还差不多，太恶心了。完全不符合审美。,hate
59,说实话，我目前只认识三个河南人，但是给我的感觉都很好，素质都不错，我们的关系也不错，我敢保证网上新闻里的河南人的坏事永远都不会跟他们有关系。,not_hate
60,男人都那么恶心了吗,hate
61,你是为重男轻女洗地。,hate
62,不好意思哦，人家可是给了家用的，又要媳妇去挣钱，又要媳妇带孩子，凭啥，男的是死人吗，结果她老公说孩子影响休息，这是个正常父亲？,not_hate
63,有时候女生对女生恶意更大,hate
64,话说哥谭里的飞虎女虽然也是黑人，但是颜值也很在线,not_hate
65,小女儿…长得跟东南亚人似的，一点都不精致…真的不好看，两个女儿都不好看,hate
66,上次开车等红绿灯，也看到一个中国女的挽着一个中年大肚子黑人.......看得我一阵恶心,hate
67,这闺女谁啊！,not_hate
68,黑人能这样地球反着转，印尼也一样，收回土地国有，抢劫华人，最后不也是该穷的还是穷，,hate
69,真的看看那些亚裔在面对歧视散成一团，事不关己高高挂起，好好保护自己就行的态度。还想在西方那里争人权。[飙泪笑]好好笑。有的还歧视黑人印度拉丁等少数族裔，哪来的自信和脸，,hate
70,你觉得不适，嗯，但是，那些叫嚣着中国男人不配娶中国女人的女生，，，她们岂不是更叫人不适？,hate
71,本人男性，实话对你说，嫖娼对于男性不算什么大事，就是个活的，能喘气的充气娃娃，解决下生理问题而已，不带一丝感情，你会对你男人网购一个充气娃娃恼火吗？,not_hate
72,哈哈哈哈我猜“一白遮三丑”是我国遇见白人之前就出现的俗语。,not_hate
73,我这个东南亚人心疼地抱住自己。,not_hate
74,实话实说，不喜欢黑人，并且只要歧视我国人种的人我都不喜欢。,hate
75,一个在上海长大的浙江人对上海的感觉，这个城市里有有一小部分人，非常排外有些有着异常的优越感，严重影响了上海本土形象。打开新闻上海板块评论，地域歧视格外严重，总能看到很多人张口硬盘，闭口盘盘。多希望这样的国际大都市，排毒不排外，排外毒，也拍内毒。,not_hate
76,只能说亚裔体型小，警察觉得安全威胁小，容易制服。,not_hate
77,屌丝的女神，富人的精盆，大家都知道,hate
78,就你这还歧视河南人还地域黑，本身很不爽看到别人都骂你我身心舒畅,not_hate
79,沈阳和大连，哪一座城市潜力大？,not_hate
80,黑中国不是这么黑的！我也会骂人的，他母亲的！王八蛋们想干嘛？无聊，无知，,hate
81,因为女性和男性都在被男性评头论足、恶语相向，这就可以论证“不存在性别歧视”或者干脆“性别平等”了？请问这是什么逻辑？这最多算，某种“以自我为准绳、以他人为物件”的权力观终于“一视同仁”地向内部开刀了。你问什么是性别歧视，,hate
82,更加证明了美国的公立教育反智的后果最大的受益人就是黑人和拉丁美洲裔人，他们最无知，于是死得也最多。 中国人的新移民很多很穷，但是感染率和死亡率都非常低。,not_hate
83,简直的世界上另一个我啊，一个刚毕业就入编的胖一些的单身女老师。关键性格，生活习惯也好像,not_hate
84,等中间派忍不了了，站出来给女拳男拳一边一个耳光，抽到消停为止，对立也就结束了。,not_hate
85,我跟你一样，不喜欢别人把贤惠这个词用在我身上，我倒不至于气愤，但是我不喜欢这个词用在我身上，我从小比较独立，单身的时候。,not_hate
86,？？？我不打白皮猪，猴子之类的，除非他先chingchong，东南亚猴子就是不配。挂个中文id在东南亚玩，你就知道了，都会一直烦你，种族歧视话不停的。懂了吗？我不愿意做种族歧视的人，被迫的，之后东南亚玩，我就不说话了，屏蔽非好友消息,hate
87,那解释一下这个问题，美国白人吸毒人数远超于美国黑人吸毒人数，为何黑人老被杀？种族歧视是有的。美国毒品，黑人喜欢吸粗的，,hate
88,去问问在广州的人？有几个不讨厌黑人的？[捂脸][捂脸],hate
89,阿拉伯不给钱啊，它们哪里管女性是死是活，女拳里也不少咱们男的，都是拿钱办事的，跟特么以前的汉奸一样让人恶心。,hate
90,胶辽官话在我听来就跟东北话和山东话杂交的产物似的,not_hate
91,为啥我感觉黑龙江的口音比吉林重咧,not_hate
92,"深有同感，不过我是在美帝的航校。校园里不允许讲中文，如果被航校的教员发现就罚钱，第一次15刀，第二次30，第三次45。""No,Chinese""这句话听起来很刺耳，狗子们赚着中国人的钱，反过来各种奇葩的规定恶心你。",not_hate
93,本人浙江人，真的，浙江这边老一辈确实对外地人，很有歧视，认为外地人没礼貌啥的。,hate
94,美国的性别歧视非常的严重，所以法律会特别照顾。相比下中国简直是女性的天堂。,hate
95,湖北人九头鸟。,hate
96,你乐意喜欢就喜欢呗，还管我喜不喜欢了？管的挺宽啊？况且我也没说东北人都不好，我只说个东北人在外犯罪率偏高这么个事实，你不满意去质问各地公安局，让他们不要地域歧视呗，跟我这耗个什么劲？,hate
97,类似于祖传秘方专生男孩。不是男孩不要钱[捂脸],not_hate
98,女权主义真正的内涵不是为了追求男女平等吗？ 怎么都变质了？我表示我无法理解现在女孩子口中的女权是什么？本人女，也是女权主义,not_hate
99,根本不可能判啊，男上司如果提出要和女下属约炮，被拒绝了，算违法犯罪吗？更何况对男性的猥亵还要求轻伤才能判处5年以下徒刑，轻伤那可。。。,not_hate
100,前面还好，后面是啥啊？因为弗洛伊德是罪犯所以歧视不存在？黑人就是缺少教育，就是没文化，就必须要是恶人了？说了一大堆，又饶回去说好好学习，天天向上，根本没说问什么黑人要去犯罪，但凡有工作，但凡有钱，,hate
101,自省精神不是您这么玩的，女的被强暴是因为穿着暴露？,hate
102,什么辟谣南非，那篇文章我也看过，你自己去南非看看，去不了的也去中国驻南非大使馆公告栏看看ok？我同事一对夫妇就是南非白人逃过来的，真的是逃过来，按他们说南非之前能称的上小欧洲，现在晚上枕边不放枪没法睡觉。自己去查南非犯罪率，,not_hate
103,这帮黑人不仅有枪还有毒品，一贫如洗？,hate
104,还是那句话，东北好不好跟我没半毛钱关系，只是接触的过绝大部分东北人让我觉得恶心，仅此而已,hate
105,我有次差不多的经历。玩上，有昏暗的路灯，开30多英里时速（大约50公里），一位穿着黑衣服黑鞋的黑人兄弟横穿马路。我一直到马上要挂到他时才看到他。印象最深刻的就是他那口雪白的牙，还冲我笑了笑。。。,not_hate
106,首先，我有提到我自己吗？其次，我觉得范bb就是蛇精脸，相由心生！娱乐圈真正的美女多了去了，像林青霞、王祖贤、赫本，等等一箩筐，范bb在她们面前就是小丑一样！,not_hate
107,但是如果按你这么说，现实如果是十三个骗子中有2-3个河南的，就要说河南骗子了吗？这不科学，坏人哪都有,hate
108,为什么国家一定要让北方发展重工业，我是河南的，就一直让河南种地，天天被黑偷井盖，穷。,hate
109,知乎黑人水平很高,not_hate
110,安徽？安徽捡垃圾的太多了。北京的废品收购站都是安徽人开的。安徽人穷。可穷了。还没文化。还粗鲁。,hate
111,"话说香港人喊外国人为\""鬼佬\""这说法有没有歧视的意思呢，就像那种我们喊日本人为小鬼子的感觉",hate
112,因为贤惠这个词的出现只涉及到一种语境，那就是某人的老婆，某人的老妈。,not_hate
113,现在我都是按开黑人数玩游戏，5个玩LOL，4个玩吃鸡，3个玩apex，两个人就对搓炉石哈哈哈，你也可以试试,not_hate
114,村民是否触犯了聚众阻碍解救被拐卖的妇女罪？,hate
115,一年多过去了 国内歧视黑人的火药桶给点燃了 现在网络上只要是跟外国人有关的 不过是白人 拉丁人 还是黑人 都能把黑人骂一顿,hate
116,经济基础决定上层建筑。,not_hate
117,84的，也不是什么秘密，阿联身体素质还是很劲爆的，黄种人里的顶级，就是没有像姚主席一样融入NBA文化里，不然至少能混个中产,not_hate
118,亲，一天换一个王者下限百星上限的男朋友玩你的号，百星都有可能喔，运气好，皮肤还能收一大堆。嘤嘤嘤，这三个字，很好用的呢。,not_hate
119,噢对了。。忘了说，后来女主角夜贝儿也退会了，直接去了全服最牛逼的公会。当然，只是去那里继续混更好的装备而已。,not_hate
120,事实科学数据表明黄种人基因最强大，你那是刻板影响,not_hate
121,那我街上看到美女能不能上？反正我打的过她！当然你缺德的话就可以去做！,not_hate
122,女权好感有用么？你这人真是6得不行，答主都匿名了，好感有啥用？知乎好感能当饭吃？,not_hate
123,因为中国有妇联，没有男联啊，政治影响力的重要性不用我来说吧？,not_hate
124,我就是河南er 感觉个人之间差异很大 我的男生朋友基本上都是正常男性 很看不起国男xdz并且很支持杨笠的观点 但是也的确有相当大一部分恶臭垃圾 同龄人里起码占60%,hate
125,严重。 最近碰到这样一位客户，99年，21岁，严重的躁郁症。,not_hate
126,迪士尼都在外网回复了，不是面向中国观众而是全球观众，这个IP是全球IP是外国网友童年的梦，而且迪士尼是在五大洲千人亚裔里挑角色的,not_hate
127,我不信你出门几天不锁门，不然就是有别的防护措施，黑人贫民窟强奸多的去了好不，只是你所谓的没有多少是根本就没去过的,hate
128,“国人素质差！”我说了 “台湾人没有教养！”我依然会说。,hate
129,有，就在知乎上，我平时经常使用的社区，知乎，头条，贴吧，就知乎上的地域歧视地域黑人群多。,hate
130,建议题主把贞操改成性自主权，容易把问题回归到正轨。,not_hate
131,山西人表示没发现谁家这样啊我家和叔叔舅舅姨姨姑姑家全是独生女孩个顶个的宠着惯着就大伯家有个儿子还偷偷生了个妹妹,not_hate
132,一边说上海人地域歧视、排外，一边挤破头往上海冲，真是奇葩,hate
133,要是我的话直接来一句:对啊我就歧视啊。你能怎么滴。我最歧视黑人和不让我歧视黑人的人。,hate
134,那位换个说法，按照那层主的逻辑举个例子(非黑): “河南人多的是偷井盖的，没能力还偷不着的那种”。。。。 现在你明白了吗？,hate
135,我不是河南人 为什么要强调下河南人？你这是地域歧视你的爸爸们吗？,not_hate
136,唱个反调，中国地域歧视很严重，但在央视春晚这么高规格的舞台上公然地域歧视的，是这里。,hate
137,因为贤惠这个词儿是站在直男癌的立场才能说出来的。,not_hate
138,是不是长得帅的空少都自带招妹属性啊，前男友是空少，但是他说他绝对不找空姐。,not_hate
139,你很天真啊，你想一下日本侵略咱们中国，叫小日本肯定带有点辱骂看不起的意思，就像上海人叫外地人小赤佬差不多这种意思,hate
140,笑死，我不相信“鬼子”这个词就没有恶意。我们的生活中充斥了太多没有“恶意”的称呼。对外国人，例如“鬼子”，“洋鬼子”，“黑鬼”，对家里的小辈“狗外甥”，“小崽子”，,hate
141,他这就是典型的窝里横，找人揍他一顿！其实东北爷们儿最看不起这种人了，只有啥也不是的窝囊废才在家打老婆呢,not_hate
142,就我觉得大多数丑吗我是一个女生,not_hate
143,移民实边一直都是有的，现在新疆的少数民族并不占多数，而且内地一直有人过去，不过近几年回迁的也挺多,not_hate
144,众所周知，做印度菜的米其林餐厅在台湾,not_hate
145,台湾可是能用爱发电的,not_hate
146,就像男生反感老实这个词(･ิϖ･ิ)っ,not_hate
147,"我的观察，说日本人恨中国人应该是题主自己的臆想，我觉得日本人对中国人大约就是：,1、害怕中国人，觉得中国人早晚为了复仇核平了日本，我们要重建军队，防范中国的野望。这个一般是右翼，社会极少数派。,2、看不起中国人，觉得没素质。",hate
148,在你眼里女人全部价值就是一张脸？？那我也实名说一句真是最讨厌你这种女人了，把女人物化等同于一张脸。话说你说这话之前都不会照个镜子的？？？,not_hate
149,啧啧啧，骚伦粉的操作比蒸煮还败好感，是不是要说女主蹭你家热度？可是真宇红了,not_hate
150,新疆很大的好不好,not_hate
151,为什么犯罪最多的是黑人？歧视和不平等带来的后果。,hate
152,黑人被种族歧视的严重程度是，美国警察可以合理怀疑黑人有犯罪动机并且不由分说把黑人shasi，但是不会有男的在这里莫名被sha吧[捂脸],hate
153,豆瓣一伙人天天骂自己国家的人歧视黑人很低级很low呢，以为拿zz歧视挂在嘴边就是白人这样的高贵物种了,hate
154,不是吧，现在美剧亚裔也必须配上的吧,not_hate
155,这个……印度人民呢？ 他们的扒火车技巧我也很赞叹的,not_hate
156,我一个四川人，真不知道我大四川梅毒艾滋多发，私生活乱的各个省都有，这不是地域黑是啥,hate
157,只讲了现象，完全没提到原因，黑人是天生的混乱，愚昧，叛逆，暴力的吗？不讲产生问题的根源，,hate
158,"最歧视中国人的永远是中国人，北上广深对于外来人口的歧视远远比美国人歧视华人要严重的多，它们只是把大部分来打拼的年轻人当做工具来使用（现在都不能叫韭菜了，是人肉干电池）！,如果美国为首的五眼国家真的像纳粹德国排犹一样迫害华人，",hate
159,这样的程序猿小姐姐有男朋友了吗？ 一直想找个程序员的女朋友,not_hate
160,知乎傻逼很多的。說女人不能传宗接代猪狗不如，也就是说他爸他妈他奶奶都是猪狗。他自己也是牲口。,not_hate
161,黄种人黑种人，理解成中国人也可以,not_hate
162,"越是“女拳斗士”，对女性的偏见歧视越强烈,女拳在中国真没必要，没有的东西才去叫唤，中国没给女性权利吗？前几年宪法甚至规定强奸罪只能给男性定罪，这还不保护女性？女性已经有了权利了，偏偏有些人还要去要求更多，美名其曰女拳，",hate
163,不觉得答主真的只讲女性的性别歧视吗？,hate
164,作为一个天津人可以负责任的告诉你，天津火车站那帮人就是垃圾，一群混吃等死的油子。给你道个歉不要生气啊，大部分天津人还是又热情又二的可爱的,hate
165,如果说，白种人之所以进化成这样的肤色，是因为生活的区域的话，那为什么同样也生活在北极的爱斯基摩人，和其他黄种人没有变白呢？,not_hate
166,哈哈哈黑人Rap就50cents那几个从来听不出区别 从来都是左手豪车右手美女,not_hate
167,确实。某些又当婊子又立牌坊的。真是可笑 一方面歧视黑人。一方面说爱因斯坦种族歧视 美其名曰:“我歧视黑人是因为黑人道德败坏。行为低劣”。世界上黑人多着呢。你特么见过几个黑人?,hate
168,长得不好看的女的不用活了？这也能扯上男权。。,hate
169,吐槽的是看不懂这句话吗？正是因为不想被施舍所以不想要免费的早餐，和男性同样对待就行。,not_hate
170,卧槽，你们在说啥子？尼采不是嫖娼感染性病才仇视女人的？,hate
171,这么说的话，看看每年盗窃诈骗多少河南人，被黑不是无缘无故的空穴来风，工厂不要河南人难道是他们想给自己找麻烦嘛？还不是被河盖们偷怕了，为啥人家没不要山东人？没不要湖北人？没不要四川人？单单不要你河南人？光说别人地域黑难道都不从自己身上找找原因么？,hate
172,我一直觉得DC的电影《雷霆沙赞》是真的政治正确（虽然漫画里好像就是这么设定的）。 主角被送往的领养家庭的孩子分别是考上好学校的优秀白人女、沉默寡言的肥胖拉丁男、喜欢幻想的残疾白人男、会黑客技术的瘦弱亚裔男以及天真可爱的黑人女。,not_hate
173,这是误解，身为山东姑娘必须辟谣，有能喝的，但是少，但是你想让我陪你喝，只要跟你交情好，我就陪！山东人豪爽好客的缘故,not_hate
174,禅心冰女的这波活动奖励不行呀，过年的活动就不说了，没之前sp花和sp山风的活动好，奖励感觉比较拉胯,not_hate
175,河南有一个偷井盖的，所以河南人的人都是偷井盖的，河南没救了。 凡事为河南人辩解的都属于洗地。,hate
176,小姐姐收上门女婿嘛(｡･ω･｡),not_hate
177,矫枉需过正，黑龙江存在的问题不能因为是我们的家乡就避而不见。,not_hate
178,「低级男人是个很丑陋的东西，恶心起来，比全世界最恶心的大便都恶心一万倍。」,hate
179,我感觉你整个人的素质都很差，满嘴河南人素质低，那么你现在所说的话是你一个你自己以为的高素质的人说出来的话吗，所以你一个没有素质的人还是请闭嘴吧,hate
180,确实，同一个学校同一个专业招的不同省份的学生的成绩差异也很大，我那会班上有西北超一本线几十分的同学，也有广西、云南那边刚过二本线的学生，前后分数差估计得有一百多分。,not_hate
181,黄种人的智商低？我不认同这个观点吧？文明形态不同而已。黄种人发展不足是因为受限太多！以至于细化到个人的发育不良。有段时间我甚至怀疑黄种人太聪明而反被聪明误了,not_hate
182,选中亚裔我觉得很种族没关系，但是之后的对待就有很大关系了。。。,not_hate
183,没有作者说的那么夸张，除了一些特别的词汇，大部分四川方言四川人都能沟通,not_hate
184,现在怕是很少英国人会接受黄种人的寄宿吧,not_hate
185,歧视山东人的同时也贬低了自己，首先最不济你嫁了山东人，请把舌头捋直了，山东,hate
186,就是看不起黑人，黑人就是不行。,hate
187,赞同赞同赞同 同理亚裔或者混血。。,not_hate
188,网上的：大男人主义，重男轻女，家暴。,hate
189,平权是为了可以在这种图片中实现男女平等，这是男性受压迫的表现？,not_hate
190,最讨厌有的人常说的，女生就应该做什么，而男生就应该做什么，女生天生就应该娇生惯养，男生就应该干体力活，女子无才便是德。,hate
191,我没有在发达国家长期生活的经验，不过从02年开始在AF学习了三年法语，有中国教师，有法国的教师，有来自非洲的教师，还有来自荷兰的教师。我可以非常肯定地说，公开的种族歧视是不存在的，但是隐性的种族歧视，无处不在。,not_hate
192,这个问题在中国并不显露，至少黑人与中国公民之间没出现激烈的矛盾，歧视黑人更是无稽之谈了。来中国的黑人很多是做生意留学的，属于他们国家的中上层，但是不是中国公民。,hate
193,所以就可以说河南人都是偷井盖的？这不就是开地图炮吗？,hate
194,南非的黑人是主人，白人是奴隶,hate
195,"不光微博呀，亲,好多社交类软件，你发偏向一方的内容，就会引起两方互撕,女的说，男的骨头软，歧视女性，不把女性当人，默认利益是自己的，骂跪族篮孩，国喃，金针菇之类的,男的说，女的偏激，长得丑没人要，地位都老高了，下水道警告，饭圈母狗，",hate
196,搞男女对立的哪远往哪滚！校园暴力分男女吗？,hate
197,犯罪率不能单单就人种而论，黑人和白人在接受教育的公平性上是否就存在差异,hate
198,内蒙古呼伦贝尔欢迎您,not_hate
199,不匿名，不服来撕。 我，种族歧视挺严重的。,hate
200,美国电视台天天骂总统骂政府，骂这骂那，唯独不敢骂黑人，除非那个黑人是总统,hate
201,“美国境内对华裔甚至是亚裔的排斥、歧视和仇恨会再度上升到一个高度，很可能导致接连出现多起针对华裔、亚裔的殴打、杀害后。,hate
202,我们老师有时对黑人留学生有成见，我想到若干年前中国留学生在外被歧视，心里蛮不好受。,hate
203,中国田园女权嘴里所谓的男女平等，是对男性赤裸裸的歧视。,hate
204,啧啧，又是男的呗，男的太贱？,hate
205,愿意这样做的女的，就是犯贱。,not_hate
206,不过讲道理，如果是在内地。我们是真的不会排挤和偏见台湾人的。,not_hate
207,说鸡儿的我不服，明明黄种人鸡儿的综合实力更强，我在知乎看过相关的,not_hate
208,你好，来自四川的男人前来报道！,not_hate
209,原来这样，有个女的当小三，被男的甩了，后来女的说你不给我二十万我就告诉你老婆，结果男的报警了，这女的就是以敲诈勒索罪入刑的。,not_hate
210,那为啥有的老师就这么敢管？不但敢管而且还能公开歧视学生？前几天天津那个老师公开歧视学生知乎回答里说那个老师说了大部分老师不敢说的话？她就不怕学生回到家里告诉他爸妈吗，就不怕家长投诉吗？好分裂,not_hate
211,其实和黑人打架太鲁莽了，万一人家掏个刀或者枪就傻了,not_hate
212,兰州应该有吧 青海有很多哎,not_hate
213,我在深圳，有次晚上加完班很晚了十一二点，回家路上，遇到一个黑人小伙，找我要火，我就顺便递给他一只，给他点上。哈哈哈,not_hate
214,家里有病人就能体会人多力量大的好处了，除非家里是离休干部，请得起全天24小时的正规专业护工，否则都得儿女自己出力，有兄弟姐妹帮衬，的确能缓解巨大压力,not_hate
215,本质上，认为一种形式或物比另一种好就是歧视，不管你理由多充分。,not_hate
216,谈歧视在统计学上的收益真是最近的一个新套路啊。,not_hate
217,黑人不允许别人歧视自己，但是自己可以歧视黄种人,hate
218,这个类比还真像那么回事，非要把个人和品牌捆绑在一起学人家丰田章男，恶心,not_hate
219,你要看是什么专业了，有的专业，女生即使成绩再好，也只能是个例，不会普遍。,not_hate
220,上海老公房的叔叔阿姨真的挺好的，不好的多半是那些中年妇女和男，对你没看错，上海中年男子的战斗力和小心眼一绝,not_hate
221,女人何苦为难女人又不是排位火气这么大干嘛。,hate
222,哈哈。我也是新疆人。三个杀人名额送一个给你,hate
223,答主说的那么清楚了你眼睛是咋回事儿啊？艾滋病在我国查出来那会儿黑人还没大规模进入中国呢。最早爆发的地区也不是黑人聚居的广州而是云南。现有资料显示的最可能来源是从欧美进口的血液制品，OK？OK？OK？,hate
224,不破不立。对于革命热情，改天换地来说，几个城门算什么。本朝给北京市民够多了，拆他们几个城门，也算补偿了,not_hate
225,被黑人。。。。会得艾滋病的！,hate
226,数据分析，当然很有前途啊，大数据时代早就到了，不过，肯定不容易啊，女生的话还是不要走数据编程之类的,not_hate
227,妈宝男，从小被惯坏了。还养猫？直接一顿毒打你养尼玛的小臭屁,hate
228,亚裔细分后他们都在快乐的想幸好我不是x裔。,not_hate
229,失恋的人又来看了，说好的每晚十一点更新呢。哭泣。和前男友一样不靠谱啊喂。,not_hate
230,殖民是单方面的掠夺。西方殖民非洲，三千万黑人被贩卖为奴，数百万黑奴被强奸、虐杀、过劳死。你这种给洗地的水平，真是孝顺得连你的白人爸爸都不好意思了。,hate
231,我见过一个印度人，不用鼠标。,not_hate
232,就是有许多人评论xz最帅，不懂是什么梗（手动黑人问号）,not_hate
233,你和她们讲不要双标，她们跟你讲男女有别，你提男女有别的时候就轮到人家找你谈女权的问题了，里外都是理，当然，一般长的好看才叫女权，长成铜匠媳妇那样都叫泼妇。,hate
234,可是我觉得齐豫姐姐这个样子真的很好看。我还喜欢她的裙子，仙女一样,not_hate
235,如果不是男孩子的帖我一定要把那张天王盖地虎的照贴上来以正视听,not_hate
236,尼玛山东平均身高全国前五了好不，无论男女我见过的山东九零后身高没有低于175的 ps我是辽宁人[捂脸],not_hate
237,我认为女性毫不遮掩的歧视男性的行为并不普遍(可以说我没有看到过)，很多女性只是在求得与男性平等的地位——平权。,hate
238,你写的这些够得上歧视女性了。哈哈哈别理我，我发发怨气而已。,not_hate
